index,date,user_submitted_review,title,total_purchased,distribution_channel,author
1712,2019-09-10,1.0,A Technique for Producing Ideas,8.0,In-Person,James Webb Young
1713,2019-10-01,,The 10X Rule,8.0,In-Person,Grant Cardone
1718,2019-12-29,,10% Happier,4.0,Online,Dan Harris
1719,2019-08-31,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1720,2019-01-12,4.0,The 10X Rule,5.0,In-Person,Grant Cardone
1721,2019-09-03,,The Art of Profitability,4.0,Online,Adrian Slywotzky
1722,2019-01-05,5.0,The 10X Rule,7.0,Online,Grant Cardone
1724,2019-06-29,1.0,The 10X Rule,3.0,Online,Grant Cardone
1725,2019-04-05,,The 10X Rule,3.0,Online,Grant Cardone
1726,2019-07-19,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
1727,2019-07-14,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1728,2019-09-04,,The Art of War,4.0,Online,Sun Tzu
1729,2019-10-24,2.0,10% Happier,5.0,Online,Dan Harris
1730,2019-02-07,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1731,2019-05-12,5.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
1732,2019-07-19,3.0,The 10X Rule,4.0,Online,Grant Cardone
1733,2019-01-25,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
1734,2019-07-15,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1735,2019-08-16,5.0,10% Happier,4.0,In-Person,Dan Harris
1736,2019-01-06,2.0,The 10X Rule,3.0,In-Person,Grant Cardone
1737,2019-08-01,1.0,10% Happier,8.0,Online,Dan Harris
1738,2019-02-03,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
1740,2019-03-11,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
1742,2019-02-22,5.0,The Art of War,4.0,Online,Sun Tzu
1743,2019-08-07,2.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1744,2019-12-17,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1745,2019-04-10,5.0,The 10X Rule,5.0,Online,Grant Cardone
1746,2019-02-25,1.0,The 10X Rule,3.0,Online,Grant Cardone
1747,2019-10-01,,A Technique for Producing Ideas,4.0,Online,James Webb Young
1748,2019-12-20,2.0,A Technique for Producing Ideas,11.0,In-Person,James Webb Young
1749,2019-07-09,3.0,The 10X Rule,2.0,Online,Grant Cardone
1750,2019-06-15,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1751,2019-10-08,,The 10X Rule,6.0,In-Person,Grant Cardone
1754,2019-05-01,5.0,The 10X Rule,3.0,Online,Grant Cardone
1755,2019-11-23,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1756,2019-10-31,,The 10X Rule,5.0,In-Person,Grant Cardone
1757,2019-10-06,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1758,2019-09-12,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
1759,2019-07-08,3.0,10% Happier,5.0,In-Person,Dan Harris
1760,2019-11-17,1.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
1761,2019-10-14,1.0,The 10X Rule,3.0,Online,Grant Cardone
1762,2019-04-20,,10% Happier,5.0,Online,Dan Harris
1763,2019-12-11,,10% Happier,7.0,In-Person,Dan Harris
1764,2019-03-03,5.0,The 10X Rule,4.0,Online,Grant Cardone
1765,2019-10-04,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
1766,2019-07-18,2.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
1769,2019-11-19,4.0,10% Happier,2.0,Online,Dan Harris
1770,2019-01-09,5.0,The 10X Rule,6.0,Online,Grant Cardone
1771,2019-08-26,3.0,The 10X Rule,3.0,Online,Grant Cardone
1772,2019-01-06,4.0,The 10X Rule,3.0,Online,Grant Cardone
1773,2019-08-24,3.0,The 10X Rule,3.0,Online,Grant Cardone
1774,2019-09-02,5.0,A Technique for Producing Ideas,8.0,Online,James Webb Young
1775,2019-11-20,2.0,A Technique for Producing Ideas,0.0,Online,James Webb Young
1776,2019-04-04,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
1777,2019-05-24,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
1778,2019-09-12,5.0,The Art of War,5.0,Online,Sun Tzu
1779,2019-03-21,,A Technique for Producing Ideas,6.0,Online,James Webb Young
1780,2019-04-19,,A Technique for Producing Ideas,4.0,Online,James Webb Young
1781,2019-01-17,2.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
1782,2019-09-22,,The 10X Rule,5.0,In-Person,Grant Cardone
1783,2019-03-19,4.0,The 10X Rule,4.0,Online,Grant Cardone
1784,2019-04-08,3.0,10% Happier,5.0,In-Person,Dan Harris
1785,2019-05-10,4.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
1786,2019-12-07,5.0,A Technique for Producing Ideas,8.0,Online,James Webb Young
1787,2019-09-27,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1789,2019-11-29,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1790,2019-10-19,5.0,The Art of War,3.0,Online,Sun Tzu
1792,2019-10-24,4.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
1793,2019-11-03,,10% Happier,3.0,In-Person,Dan Harris
1794,2019-06-23,4.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1795,2019-08-07,,The Art of Profitability,7.0,Online,Adrian Slywotzky
1796,2019-07-18,5.0,10% Happier,4.0,Online,Dan Harris
1797,2019-11-25,3.0,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
1799,2019-11-29,5.0,A Technique for Producing Ideas,8.0,In-Person,James Webb Young
1800,2019-08-25,3.0,The 10X Rule,2.0,Online,Grant Cardone
1801,2019-12-28,1.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
1802,2019-02-14,2.0,A Technique for Producing Ideas,9.0,In-Person,James Webb Young
1803,2019-05-22,4.0,The 10X Rule,6.0,In-Person,Grant Cardone
1804,2019-04-15,1.0,The 10X Rule,3.0,In-Person,Grant Cardone
1805,2019-11-16,2.0,10% Happier,5.0,Online,Dan Harris
1806,2019-06-06,4.0,A Technique for Producing Ideas,8.0,In-Person,James Webb Young
1807,2019-04-23,2.0,The 10X Rule,9.0,In-Person,Grant Cardone
1808,2019-11-26,2.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1809,2019-05-10,5.0,10% Happier,10.0,Online,Dan Harris
1810,2019-08-22,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1811,2019-10-03,4.0,The 10X Rule,6.0,Online,Grant Cardone
1813,2019-04-28,4.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
1814,2019-11-20,4.0,The 10X Rule,4.0,In-Person,Grant Cardone
1815,2019-05-18,2.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1816,2019-01-11,,A Technique for Producing Ideas,5.0,Online,James Webb Young
1817,2019-08-31,,A Technique for Producing Ideas,3.0,Online,James Webb Young
1818,2019-02-03,,The 10X Rule,8.0,In-Person,Grant Cardone
1819,2019-04-11,4.0,The 10X Rule,4.0,Online,Grant Cardone
1820,2019-08-13,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
1821,2019-03-17,3.0,The Art of Profitability,7.0,In-Person,Adrian Slywotzky
1822,2019-12-02,5.0,The 10X Rule,4.0,Online,Grant Cardone
1823,2019-04-17,3.0,The 10X Rule,5.0,Online,Grant Cardone
1824,2019-02-20,3.0,The 10X Rule,3.0,Online,Grant Cardone
1825,2019-08-09,,The 10X Rule,7.0,Online,Grant Cardone
1827,2019-09-29,4.0,The 10X Rule,2.0,In-Person,Grant Cardone
1828,2019-07-24,2.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
1829,2019-01-20,2.0,The 10X Rule,7.0,Online,Grant Cardone
1830,2019-09-28,3.0,The Art of War,9.0,Online,Sun Tzu
1831,2019-04-20,,10% Happier,3.0,Online,Dan Harris
1832,2019-01-03,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
1835,2019-12-20,5.0,The 10X Rule,2.0,Online,Grant Cardone
1836,2019-11-29,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1837,2019-09-20,,The Art of Profitability,4.0,Online,Adrian Slywotzky
1838,2019-08-04,5.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
1839,2019-04-08,,10% Happier,11.0,Online,Dan Harris
1840,2019-08-05,3.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
1842,2019-08-04,,The 10X Rule,3.0,Online,Grant Cardone
1843,2019-05-06,2.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
1844,2019-07-11,2.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
1845,2019-07-20,,10% Happier,4.0,Online,Dan Harris
1847,2019-10-01,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
1849,2019-12-06,5.0,The 10X Rule,5.0,Online,Grant Cardone
1850,2019-08-25,5.0,The 10X Rule,2.0,Online,Grant Cardone
1851,2019-10-31,4.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
1853,2019-01-25,4.0,The 10X Rule,1.0,In-Person,Grant Cardone
1854,2019-06-06,5.0,The 10X Rule,3.0,In-Person,Grant Cardone
1855,2019-12-25,,A Technique for Producing Ideas,2.0,Online,James Webb Young
1856,2019-03-30,1.0,The 10X Rule,6.0,In-Person,Grant Cardone
1857,2019-11-21,3.0,The 10X Rule,4.0,Online,Grant Cardone
1858,2019-12-29,,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
1859,2019-09-16,,The 10X Rule,3.0,Online,Grant Cardone
1861,2019-01-01,5.0,10% Happier,6.0,In-Person,Dan Harris
1862,2019-05-28,,The 10X Rule,5.0,In-Person,Grant Cardone
1863,2019-10-25,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1864,2019-11-11,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1865,2019-10-25,,The Art of Profitability,1.0,Online,Adrian Slywotzky
1866,2019-06-05,4.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
1867,2019-05-16,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1868,2019-10-28,,A Technique for Producing Ideas,3.0,Online,James Webb Young
1869,2019-09-17,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
1870,2019-03-17,3.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
1871,2019-12-03,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
1872,2019-12-05,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1873,2019-06-18,5.0,10% Happier,6.0,Online,Dan Harris
1874,2019-01-29,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1875,2019-02-08,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1876,2019-07-17,2.0,The Art of War,4.0,Online,Sun Tzu
1877,2019-02-08,1.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
1878,2019-02-17,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
1879,2019-05-24,,The 10X Rule,6.0,Online,Grant Cardone
1883,2019-06-05,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
1884,2019-05-27,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1885,2019-04-09,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
1886,2019-01-01,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
1887,2019-12-28,1.0,The 10X Rule,6.0,In-Person,Grant Cardone
1889,2019-09-20,3.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
1890,2019-11-27,1.0,The 10X Rule,2.0,Online,Grant Cardone
1891,2019-05-06,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
1892,2019-03-16,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1893,2019-10-20,2.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
1894,2019-12-23,3.0,The 10X Rule,7.0,In-Person,Grant Cardone
1896,2019-08-28,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
1897,2019-12-24,4.0,10% Happier,4.0,Online,Dan Harris
1899,2019-11-28,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
1900,2019-09-23,5.0,The 10X Rule,6.0,Online,Grant Cardone
1901,2019-01-27,3.0,The 10X Rule,1.0,Online,Grant Cardone
1902,2019-09-24,,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
1903,2019-09-22,5.0,The 10X Rule,4.0,Online,Grant Cardone
1905,2019-04-18,5.0,The 10X Rule,5.0,Online,Grant Cardone
1906,2019-05-22,5.0,10% Happier,3.0,Online,Dan Harris
1907,2019-01-07,3.0,The 10X Rule,3.0,Online,Grant Cardone
1908,2019-05-13,3.0,The Art of Profitability,7.0,Online,Adrian Slywotzky
1909,2019-06-07,4.0,The 10X Rule,6.0,Online,Grant Cardone
1910,2019-10-15,,The 10X Rule,5.0,Online,Grant Cardone
1911,2019-06-22,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1913,2019-10-06,5.0,10% Happier,7.0,Online,Dan Harris
1914,2019-04-27,3.0,The 10X Rule,3.0,Online,Grant Cardone
1915,2019-07-21,,10% Happier,4.0,Online,Dan Harris
1916,2019-01-11,,The 10X Rule,3.0,Online,Grant Cardone
1917,2019-10-26,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1918,2019-04-12,4.0,10% Happier,4.0,Online,Dan Harris
1919,2019-07-10,4.0,10% Happier,2.0,In-Person,Dan Harris
1920,2019-06-25,,A Technique for Producing Ideas,2.0,Online,James Webb Young
1921,2019-09-30,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1922,2019-09-01,3.0,The 10X Rule,1.0,Online,Grant Cardone
1924,2019-11-05,3.0,The 10X Rule,2.0,Online,Grant Cardone
1926,2019-08-05,2.0,10% Happier,4.0,In-Person,Dan Harris
1927,2019-05-27,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
1928,2019-04-22,3.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
1929,2019-01-03,5.0,10% Happier,3.0,Online,Dan Harris
1930,2019-12-19,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1931,2019-06-01,,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
1932,2019-05-12,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1933,2019-12-31,2.0,The 10X Rule,2.0,Online,Grant Cardone
1934,2019-03-14,5.0,The Art of War,5.0,In-Person,Sun Tzu
1935,2019-07-08,3.0,10% Happier,6.0,In-Person,Dan Harris
1937,2019-03-10,4.0,10% Happier,3.0,Online,Dan Harris
1938,2019-11-28,3.0,The 10X Rule,5.0,Online,Grant Cardone
1940,2019-01-14,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1941,2019-08-17,3.0,10% Happier,1.0,Online,Dan Harris
1942,2019-04-21,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1943,2019-10-03,4.0,The Art of War,3.0,Online,Sun Tzu
1944,2019-09-11,3.0,10% Happier,5.0,Online,Dan Harris
1945,2019-12-14,4.0,The 10X Rule,5.0,In-Person,Grant Cardone
1947,2019-03-06,1.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
1948,2019-08-14,4.0,The 10X Rule,1.0,In-Person,Grant Cardone
1949,2019-09-08,4.0,The 10X Rule,2.0,Online,Grant Cardone
1950,2019-03-07,4.0,The 10X Rule,3.0,Online,Grant Cardone
1952,2019-03-07,4.0,The 10X Rule,5.0,Online,Grant Cardone
1953,2019-04-06,,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1954,2019-08-12,2.0,10% Happier,2.0,Online,Dan Harris
1955,2019-10-17,,The 10X Rule,0.0,Online,Grant Cardone
1956,2019-08-03,,The 10X Rule,3.0,Online,Grant Cardone
1957,2019-04-03,1.0,10% Happier,4.0,Online,Dan Harris
1958,2019-10-12,3.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
1959,2019-01-29,5.0,The 10X Rule,2.0,Online,Grant Cardone
1960,2019-03-06,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1961,2019-01-22,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
1962,2019-07-20,4.0,A Technique for Producing Ideas,0.0,Online,James Webb Young
1963,2019-04-29,4.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
1964,2019-01-16,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
1965,2019-04-11,2.0,The 10X Rule,3.0,Online,Grant Cardone
1967,2019-08-09,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
1968,2019-09-05,4.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
1969,2019-08-12,5.0,The Art of War,5.0,Online,Sun Tzu
1970,2019-03-31,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1971,2019-05-06,4.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
1972,2019-01-13,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
1973,2019-05-02,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
1975,2019-05-29,,10% Happier,10.0,In-Person,Dan Harris
1976,2019-08-27,,The Art of Profitability,1.0,In-Person,Adrian Slywotzky
1977,2019-10-01,3.0,The 10X Rule,5.0,In-Person,Grant Cardone
1978,2019-09-28,,The Art of War,4.0,In-Person,Sun Tzu
1979,2019-05-03,3.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
1980,2019-04-28,1.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1981,2019-03-03,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
1982,2019-07-16,5.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
1983,2019-08-12,2.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
1984,2019-08-26,1.0,The 10X Rule,3.0,Online,Grant Cardone
1985,2019-11-30,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
1986,2019-07-06,,10% Happier,5.0,Online,Dan Harris
1987,2019-04-22,,The 10X Rule,6.0,Online,Grant Cardone
1988,2019-06-20,,The 10X Rule,4.0,Online,Grant Cardone
1989,2019-07-10,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1990,2019-08-07,,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
1991,2019-01-17,2.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
1993,2019-03-10,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
1994,2019-05-01,4.0,The 10X Rule,6.0,Online,Grant Cardone
1995,2019-08-27,3.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
1997,2019-06-06,2.0,10% Happier,3.0,In-Person,Dan Harris
1998,2019-11-25,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
1999,2019-03-12,4.0,The 10X Rule,4.0,Online,Grant Cardone
2000,2019-08-16,1.0,10% Happier,6.0,Online,Dan Harris
2001,2019-12-09,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
2002,2019-06-02,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2003,2019-03-30,3.0,The 10X Rule,2.0,In-Person,Grant Cardone
2005,2019-04-10,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2006,2019-12-06,2.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
2007,2019-10-01,3.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
2008,2019-06-22,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2009,2019-03-04,5.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
2010,2019-10-15,5.0,The 10X Rule,1.0,Online,Grant Cardone
2011,2019-01-20,1.0,The 10X Rule,2.0,Online,Grant Cardone
2012,2019-06-21,2.0,The 10X Rule,4.0,In-Person,Grant Cardone
2013,2019-09-16,1.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2014,2019-01-13,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
2015,2019-11-01,1.0,10% Happier,6.0,In-Person,Dan Harris
2016,2019-11-02,3.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
2017,2019-02-19,3.0,The 10X Rule,8.0,Online,Grant Cardone
2019,2019-11-20,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2020,2019-03-19,3.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
2021,2019-09-29,4.0,The Art of Profitability,1.0,In-Person,Adrian Slywotzky
2022,2019-05-13,,A Technique for Producing Ideas,1.0,Online,James Webb Young
2023,2019-05-03,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
2024,2019-07-13,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2025,2019-02-18,,The Art of Profitability,5.0,Online,Adrian Slywotzky
2026,2019-01-15,,The 10X Rule,2.0,Online,Grant Cardone
2027,2019-12-06,3.0,The 10X Rule,3.0,Online,Grant Cardone
2028,2019-12-01,4.0,The 10X Rule,2.0,In-Person,Grant Cardone
2029,2019-12-04,5.0,The Art of Profitability,0.0,Online,Adrian Slywotzky
2030,2019-09-23,2.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2031,2019-06-21,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
2032,2019-01-03,4.0,The 10X Rule,3.0,Online,Grant Cardone
2033,2019-04-11,5.0,The 10X Rule,5.0,In-Person,Grant Cardone
2034,2019-07-22,5.0,The 10X Rule,2.0,Online,Grant Cardone
2035,2019-09-27,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
2036,2019-01-22,4.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
2037,2019-02-19,1.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
2038,2019-04-23,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
2039,2019-12-08,1.0,The 10X Rule,4.0,Online,Grant Cardone
2040,2019-11-24,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
2041,2019-05-29,3.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
2042,2019-08-13,,10% Happier,4.0,Online,Dan Harris
2043,2019-10-26,5.0,The 10X Rule,3.0,In-Person,Grant Cardone
2044,2019-07-25,2.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2045,2019-02-17,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
2046,2019-03-27,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
2047,2019-10-16,,The Art of Profitability,6.0,Online,Adrian Slywotzky
2048,2019-01-31,,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
2049,2019-08-03,4.0,10% Happier,8.0,Online,Dan Harris
2050,2019-08-29,5.0,The 10X Rule,7.0,Online,Grant Cardone
2051,2019-03-20,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
2052,2019-04-08,4.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
2053,2019-04-16,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
